antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'salary', 'hard worker'})",frozenset({'Technical'}),0.2522,0.50235,0.13025,0.5164551942902459,1.0280784200064614,1.0,0.003557330000000025,1.0291703977039772,0.036522539051210744,0.2086336697100753,0.02834360351702185,0.38786828590793776
frozenset({'Technical'}),"frozenset({'salary', 'hard worker'})",0.50235,0.2522,0.13025,0.2592813775256296,1.0280784200064614,1.0,0.003557330000000025,1.0095601451222789,0.05488105034159629,0.2086336697100753,0.009469614235931526,0.38786828590793776
"frozenset({'hard worker', 'gentle'})",frozenset({'salary'}),0.25005,0.5039,0.12945,0.5176964607078585,1.0273793623890821,1.0,0.0034498050000000002,1.0286053482587065,0.0355353161048898,0.20728582866293035,0.027809838153312737,0.3872963351366242
frozenset({'salary'}),"frozenset({'hard worker', 'gentle'})",0.5039,0.25005,0.12945,0.25689620956538994,1.027379362389082,1.0,0.0034498050000000002,1.0092129923888369,0.05371842433554144,0.20728582866293035,0.009128888013054136,0.3872963351366242
"frozenset({'gentle', 'Technical'})",frozenset({'salary'}),0.25185,0.5039,0.1303,0.517371451260671,1.026734374401014,1.0,0.0033927849999999815,1.0279126696832577,0.03480352585238504,0.20833000239827323,0.027154709253519357,0.3879772517267832
frozenset({'salary'}),"frozenset({'gentle', 'Technical'})",0.5039,0.25185,0.1303,0.2585830521928954,1.026734374401014,1.0,0.0033927849999999815,1.0090813302997856,0.0524859057981493,0.20833000239827323,0.008999601941984072,0.3879772517267832
"frozenset({'gentle', 'Technical'})",frozenset({'hard worker'}),0.25185,0.49765,0.12855,0.5104228707564026,1.0256663734681053,1.0,0.0032168474999999808,1.0260895985401461,0.03344796589268679,0.20702149931556482,0.0254262381932967,0.38436847345717245
frozenset({'hard worker'}),"frozenset({'gentle', 'Technical'})",0.49765,0.25185,0.12855,0.25831407615794233,1.0256663734681053,1.0,0.0032168474999999808,1.0087153820102952,0.04981406525851223,0.20702149931556482,0.00864008040893178,0.38436847345717245
frozenset({'work'}),"frozenset({'stubborn', 'Management'})",0.4961,0.24795,0.1261,0.2541826244708728,1.0251366181523405,1.0,0.003092004999999995,1.0083567702702703,0.04866096784494102,0.20406181729913422,0.008287513424470188,0.3813764503681244
"frozenset({'stubborn', 'Management'})",frozenset({'work'}),0.24795,0.4961,0.1261,0.508570276265376,1.0251366181523403,1.0,0.003092004999999995,1.0253755026672136,0.03260456312355001,0.20406181729913422,0.024747521860242115,0.3813764503681244
frozenset({'salary'}),"frozenset({'no', 'gentle', 'yes'})",0.5039,0.2513,0.1298,0.25759079182377453,1.0250329957173678,1.0,0.0031699299999999875,1.0084734830259288,0.049227270087266,0.20754716981132074,0.00840228639478364,0.38705245918287806
"frozenset({'no', 'gentle', 'yes'})",frozenset({'salary'}),0.2513,0.5039,0.1298,0.5165141265419816,1.0250329957173676,1.0,0.0031699299999999875,1.0260899588477363,0.032618737398547704,0.20754716981132074,0.025426580411170276,0.38705245918287806
frozenset({'Management'}),"frozenset({'smart worker', 'gentle'})",0.49765,0.2515,0.1282,0.25761077062192306,1.0242972986955192,1.0,0.0030410250000000028,1.0082312220868859,0.04721995389221365,0.2064578468475723,0.008164022206978032,0.38367616065887405
"frozenset({'smart worker', 'gentle'})",frozenset({'Management'}),0.2515,0.49765,0.1282,0.509741550695825,1.024297298695519,1.0,0.0030410250000000028,1.0246636253041363,0.03169130773246965,0.2064578468475723,0.024069972520802365,0.38367616065887405
frozenset({'Management'}),"frozenset({'work', 'smart worker'})",0.49765,0.25065,0.1277,0.2566060484276098,1.0237624114406936,1.0,0.0029640275000000216,1.0080119678334911,0.04620456914366254,0.20576861102159205,0.007948286418375698,0.38304070624053543
"frozenset({'work', 'smart worker'})",frozenset({'Management'}),0.25065,0.49765,0.1277,0.509475364053461,1.0237624114406934,1.0,0.0029640275000000216,1.0241075843838963,0.03097466512219775,0.20576861102159205,0.02354008968540076,0.38304070624053543
frozenset({'gentle'}),"frozenset({'salary', 'hard worker'})",0.50155,0.2522,0.12945,0.2580998903399462,1.023393696827701,1.0,0.0029590899999999976,1.0079524052674014,0.04586004950611473,0.20735223450264295,0.007889663466095482,0.3856914994919398
"frozenset({'salary', 'hard worker'})",frozenset({'gentle'}),0.2522,0.50155,0.12945,0.5132831086439335,1.0233936968277009,1.0,0.0029590899999999976,1.0241066395112017,0.03056825578540102,0.20735223450264295,0.023539188773063296,0.3856914994919398
frozenset({'Technical'}),"frozenset({'hard worker', 'gentle'})",0.50235,0.25005,0.12855,0.2558972827709764,1.023384454193067,1.0,0.002937382500000002,1.0078581661316213,0.04591603875437429,0.2060591488338543,0.007796896821089944,0.3849972316674318
"frozenset({'hard worker', 'gentle'})",frozenset({'Technical'}),0.25005,0.50235,0.12855,0.5140971805638872,1.023384454193067,1.0,0.002937382500000002,1.024175987654321,0.03046885350505283,0.2060591488338543,0.023605306066286018,0.3849972316674318
"frozenset({'smart worker', 'yes'})",frozenset({'Management'}),0.37655,0.49765,0.1916,0.5088301686363033,1.0224659271301182,1.0,0.0042098925000000065,1.0227623276561233,0.03524308133858823,0.280691473776736,0.022255735316618445,0.4469198567485746
frozenset({'Management'}),"frozenset({'smart worker', 'yes'})",0.49765,0.37655,0.1916,0.385009544860846,1.0224659271301182,1.0,0.0042098925000000065,1.0137555709851331,0.04373902470497229,0.280691473776736,0.01356892270566363,0.4469198567485746
frozenset({'hard worker'}),"frozenset({'salary', 'Technical'})",0.49765,0.256,0.13025,0.2617301316186075,1.0223833266351854,1.0,0.0028516000000000097,1.0077615677735439,0.04358173016763643,0.20893487327558552,0.007701789809956277,0.38525959705930374
"frozenset({'salary', 'Technical'})",frozenset({'hard worker'}),0.256,0.49765,0.13025,0.5087890625,1.0223833266351854,1.0,0.0028516000000000097,1.0226767395626244,0.029426454502301296,0.20893487327558552,0.022173907634119673,0.38525959705930374
"frozenset({'Management', 'no', 'yes'})",frozenset({'smart worker'}),0.2513,0.50235,0.12905,0.5135296458416235,1.02225469461854,1.0,0.0028094449999999938,1.022981145194274,0.0290773411870773,0.20661223182837019,0.022464876603282554,0.3852111252996313
frozenset({'smart worker'}),"frozenset({'Management', 'no', 'yes'})",0.50235,0.2513,0.12905,0.2568926047576391,1.0222546946185398,1.0,0.0028094449999999938,1.0075259710688453,0.04374601697330407,0.20661223182837019,0.007469753916974842,0.3852111252996313
"frozenset({'Management', 'gentle'})",frozenset({'smart worker'}),0.2497,0.50235,0.1282,0.5134160993191831,1.0220286639179519,1.0,0.0027632050000000186,1.0227424279835393,0.028726990742964576,0.20549811653442335,0.02223671118091655,0.3843083283497478
frozenset({'smart worker'}),"frozenset({'Management', 'gentle'})",0.50235,0.2497,0.1282,0.25520055738031255,1.0220286639179517,1.0,0.0027632050000000186,1.0073852866497395,0.043311285350037816,0.20549811653442335,0.007331144049463613,0.3843083283497478
frozenset({'smart worker'}),"frozenset({'Management', 'no'})",0.50235,0.37225,0.1911,0.38041206330247834,1.02192629496972,1.0,0.004100212500000006,1.0131733734939758,0.043114332811624426,0.27959034381858083,0.013002092078818505,0.4468883687902586
"frozenset({'Management', 'no'})",frozenset({'smart worker'}),0.37225,0.50235,0.1911,0.5133646742780389,1.02192629496972,1.0,0.004100212500000006,1.0226343499861992,0.03417896889479075,0.27959034381858083,0.02213337542055446,0.4468883687902586
"frozenset({'no', 'work', 'yes'})",frozenset({'stubborn'}),0.24755,0.49845,0.12605,0.5091900626136134,1.021546920681339,1.0,0.0026587024999999986,1.0218823251028806,0.02803168778631347,0.20332284861682393,0.02141374262508909,0.38103700141413943
frozenset({'stubborn'}),"frozenset({'no', 'work', 'yes'})",0.49845,0.24755,0.12605,0.2528839402146654,1.0215469206813388,1.0,0.0026587024999999986,1.0071393729860365,0.042054517943996755,0.20332284861682393,0.007088763658270228,0.38103700141413943
"frozenset({'work', 'yes'})",frozenset({'stubborn'}),0.3718,0.49845,0.18915,0.5087412587412588,1.0206465216997869,1.0,0.00382629000000001,1.0209487544483984,0.03220131483505491,0.2777125238584643,0.020518908865035886,0.44410881775461974
frozenset({'stubborn'}),"frozenset({'work', 'yes'})",0.49845,0.3718,0.18915,0.37947637676798074,1.0206465216997869,1.0,0.00382629000000001,1.0123708050436468,0.04033270058694347,0.2777125238584643,0.0122196382807716,0.44410881775461974
"frozenset({'hard worker', 'work'})",frozenset({'stubborn'}),0.24545,0.49845,0.12485,0.5086575677327358,1.020478619184945,1.0,0.0025054475000000076,1.0207748548922055,0.026595535343492384,0.2016799935384864,0.020352044128672808,0.3795670224058403
frozenset({'stubborn'}),"frozenset({'hard worker', 'work'})",0.49845,0.24545,0.12485,0.2504764770789447,1.0204786191849449,1.0,0.0025054475000000076,1.0067062299250535,0.040011287395936956,0.2016799935384864,0.006661555998866493,0.3795670224058403
frozenset({'Management'}),"frozenset({'no', 'smart worker', 'yes'})",0.49765,0.25425,0.12905,0.25931879835225563,1.019936276705037,1.0,0.0025224875000000035,1.0068434278350515,0.03891030251579688,0.20719274303604399,0.006796913647007247,0.3834450432272586
"frozenset({'no', 'smart worker', 'yes'})",frozenset({'Management'}),0.25425,0.49765,0.12905,0.5075712881022616,1.0199362767050368,1.0,0.0025224875000000035,1.0201476637380194,0.026210647628307833,0.20719274303604399,0.019749752368391788,0.3834450432272586
frozenset({'smart worker'}),"frozenset({'stubborn', 'no', 'yes'})",0.50235,0.2504,0.1282,0.25520055738031255,1.019171555033197,1.0,0.002411560000000007,1.0064454363223307,0.037799498516663366,0.2052677928108238,0.0064041587250700934,0.3835906940256195
"frozenset({'stubborn', 'no', 'yes'})",frozenset({'smart worker'}),0.2504,0.50235,0.1282,0.5119808306709265,1.019171555033197,1.0,0.002411560000000007,1.0197345335515549,0.02509461104164558,0.2052677928108238,0.019352618649505708,0.3835906940256195
"frozenset({'hard worker', 'Technical'})",frozenset({'salary'}),0.25365,0.5039,0.13025,0.5135028582692687,1.0190570713817595,1.0,0.0024357650000000064,1.019738776337115,0.02505619478647659,0.20763589988841066,0.01935669878909223,0.385993342212626
frozenset({'salary'}),"frozenset({'hard worker', 'Technical'})",0.5039,0.25365,0.13025,0.2584838261559833,1.0190570713817595,1.0,0.0024357650000000064,1.006518841161515,0.03769540612555293,0.20763589988841066,0.006476621097318044,0.385993342212626
